CustomerID,Recency,Frequency,Monetary,R_Score,M_Score,F_Score,RFM_Segment,RFM_Score,RF_Segment,Customer_Segment
CUST010995,1305,1,369.11,1,1,1,111,3,11,Hibernating
CUST010996,1763,1,281.1,1,1,1,111,3,11,Hibernating
CUST010997,1031,1,344.82,2,1,1,211,4,21,Hibernating
CUST010998,948,3,1797.67,2,3,4,233,8,24,At Risk
CUST010999,187,3,1322.07,4,2,4,432,9,44,Loyal
CUST011000,59,3,5784.28,5,5,4,535,13,54,Champions
CUST011001,917,3,1810.2,2,3,4,233,8,24,At Risk
CUST011002,188,1,1335.96,4,2,1,412,7,41,Promising
CUST011003,33,4,5515.78,5,5,5,545,14,55,Champions
CUST011004,660,2,3317.8,3,5,3,325,10,33,Need Attention
CUST011005,1240,1,1749.46,1,3,1,113,5,11,Hibernating
CUST011006,368,1,1001.86,4,2,1,412,7,41,Promising
CUST011007,1442,1,1029.4,1,2,1,112,4,11,Hibernating
CUST011008,182,2,554.69,5,1,3,521,8,53,Potential Loyalist
CUST011009,616,4,1872.85,3,3,5,343,10,35,Loyal
CUST011011,149,1,23.4,5,1,1,511,7,51,Promising
CUST011012,275,2,871.42,4,2,3,422,8,43,Potential Loyalist
CUST011013,749,1,700.89,2,2,1,212,5,21,Hibernating
CUST011014,31,3,1108.97,5,2,4,532,10,54,Champions
CUST011015,1676,1,509.33,1,1,1,111,3,11,Hibernating
CUST011016,123,3,3637.79,5,5,4,535,13,54,Champions
CUST011017,725,3,2491.77,2,4,4,234,9,24,At Risk
CUST011018,222,2,1987.11,4,3,3,423,9,43,Potential Loyalist
CUST011019,327,1,510.33,4,1,1,411,6,41,Promising
CUST011020,615,3,2811.1,3,4,4,334,10,34,Loyal
CUST011021,508,2,371.12,3,1,3,321,6,33,Need Attention
CUST011022,283,2,3793.0,4,5,3,425,11,43,Potential Loyalist
CUST011023,750,2,1998.68,2,3,3,223,7,23,At Risk
CUST011024,183,3,1982.1,5,3,4,533,11,54,Champions
CUST011025,241,3,1322.48,4,2,4,432,9,44,Loyal
CUST011026,699,2,815.8499999999999,2,2,3,222,6,23,At Risk
CUST011027,974,1,258.41,2,1,1,211,4,21,Hibernating
CUST011028,416,3,2989.7,3,4,4,334,10,34,Loyal
CUST011029,561,2,1381.59,3,3,3,323,8,33,Need Attention
CUST011030,183,3,3072.23,5,4,4,534,12,54,Champions
CUST011031,650,4,2368.23,3,4,5,344,11,35,Loyal
CUST011032,95,3,3598.6800000000003,5,5,4,535,13,54,Champions
CUST011033,135,1,992.07,5,2,1,512,8,51,Promising
CUST011034,163,2,2810.34,5,4,3,524,11,53,Potential Loyalist
CUST011035,276,1,754.64,4,2,1,412,7,41,Promising
CUST011037,646,2,3404.69,3,5,3,325,10,33,Need Attention
CUST011038,380,1,1375.32,4,3,1,413,8,41,Promising
CUST011041,179,5,4590.96,5,5,5,545,14,55,Champions
CUST011042,521,3,3142.19,3,4,4,334,10,34,Loyal
CUST011043,272,2,636.74,4,1,3,421,7,43,Potential Loyalist
CUST011045,934,3,3086.38,2,4,4,234,9,24,At Risk
CUST011046,223,3,1434.01,4,3,4,433,10,44,Loyal
CUST011047,44,3,1305.82,5,2,4,532,10,54,Champions
CUST011048,54,1,263.15,5,1,1,511,7,51,Promising
CUST011049,879,3,2978.67,2,4,4,234,9,24,At Risk
CUST011050,42,4,2347.82,5,4,5,544,13,55,Champions
CUST011051,1633,1,60.84,1,1,1,111,3,11,Hibernating
CUST011053,557,1,448.98,3,1,1,311,5,31,About To Sleep
CUST011054,293,4,4816.92,4,5,5,445,13,45,Loyal
CUST011055,97,3,1124.96,5,2,4,532,10,54,Champions
CUST011056,222,2,1875.93,4,3,3,423,9,43,Potential Loyalist
CUST011057,149,2,2564.88,5,4,3,524,11,53,Potential Loyalist
CUST011058,1480,1,1704.09,1,3,1,113,5,11,Hibernating
CUST011059,67,4,3607.1,5,5,5,545,14,55,Champions
CUST011060,661,3,3382.26,3,5,4,335,11,34,Loyal
CUST011061,185,2,2458.65,4,4,3,424,10,43,Potential Loyalist
CUST011065,755,2,2532.57,2,4,3,224,8,23,At Risk
CUST011067,497,3,717.7,3,2,4,332,8,34,Loyal
CUST011069,197,3,6017.26,4,5,4,435,12,44,Loyal
CUST011070,712,3,5534.12,2,5,4,235,10,24,At Risk
CUST011072,1269,1,290.98,1,1,1,111,3,11,Hibernating
CUST011073,13,4,3971.9,5,5,5,545,14,55,Champions
CUST011074,227,4,3937.61,4,5,5,445,13,45,Loyal
CUST011075,383,2,1623.22,4,3,3,423,9,43,Potential Loyalist
CUST011076,641,1,15.43,3,1,1,311,5,31,About To Sleep
CUST011077,1789,1,1616.93,1,3,1,113,5,11,Hibernating
CUST011078,1115,2,818.92,1,2,3,122,5,13,At Risk
CUST011079,421,2,2044.3,3,3,3,323,8,33,Need Attention
CUST011080,352,5,7461.44,4,5,5,445,13,45,Loyal
CUST011081,871,3,3882.85,2,5,4,235,10,24,At Risk
CUST011083,190,4,4428.94,4,5,5,445,13,45,Loyal
CUST011084,13,2,849.94,5,2,3,522,9,53,Potential Loyalist
CUST011085,1353,2,1701.06,1,3,3,123,6,13,At Risk
CUST011086,767,3,3235.38,2,5,4,235,10,24,At Risk
CUST011087,53,1,249.38,5,1,1,511,7,51,Promising
CUST011088,1347,2,2314.45,1,4,3,124,7,13,At Risk
CUST011089,696,1,1000.43,2,2,1,212,5,21,Hibernating
CUST011090,785,2,763.37,2,2,3,222,6,23,At Risk
CUST011091,123,2,2481.17,5,4,3,524,11,53,Potential Loyalist
CUST011092,127,4,3896.08,5,5,5,545,14,55,Champions
CUST011093,1633,1,12.31,1,1,1,111,3,11,Hibernating
CUST011094,1369,1,1592.08,1,3,1,113,5,11,Hibernating
CUST011096,360,1,932.69,4,2,1,412,7,41,Promising
CUST011098,508,3,862.06,3,2,4,332,8,34,Loyal
CUST011100,1541,2,1742.4,1,3,3,123,6,13,At Risk
CUST011101,26,2,1972.18,5,3,3,523,10,53,Potential Loyalist
CUST011102,475,3,4536.150000000001,3,5,4,335,11,34,Loyal
CUST011103,15,3,1801.65,5,3,4,533,11,54,Champions
CUST011104,685,2,1048.46,3,2,3,322,7,33,Need Attention
CUST011105,255,2,2711.54,4,4,3,424,10,43,Potential Loyalist
CUST011106,902,1,238.68,2,1,1,211,4,21,Hibernating
CUST011108,59,2,291.35,5,1,3,521,8,53,Potential Loyalist
CUST011109,1674,1,774.98,1,2,1,112,4,11,Hibernating
CUST011110,1170,1,62.18,1,1,1,111,3,11,Hibernating
CUST011112,991,1,237.53,2,1,1,211,4,21,Hibernating
CUST011114,189,1,2464.28,4,4,1,414,9,41,Promising
CUST011115,66,1,186.19,5,1,1,511,7,51,Promising
CUST011116,822,3,3253.96,2,5,4,235,10,24,At Risk
CUST011117,556,6,3068.95,3,4,5,344,11,35,Loyal
CUST011119,843,2,2218.36,2,4,3,224,8,23,At Risk
CUST011120,1805,1,550.39,1,1,1,111,3,11,Hibernating
CUST011122,449,2,3044.85,3,4,3,324,9,33,Need Attention
CUST011123,218,1,428.81,4,1,1,411,6,41,Promising
CUST011124,270,4,4461.31,4,5,5,445,13,45,Loyal
CUST011125,1604,2,307.81,1,1,3,121,4,13,At Risk
CUST011126,358,2,1416.33,4,3,3,423,9,43,Potential Loyalist
CUST011127,98,3,2614.48,5,4,4,534,12,54,Champions
CUST011128,285,1,348.46,4,1,1,411,6,41,Promising
CUST011129,880,2,2332.37,2,4,3,224,8,23,At Risk
CUST011131,649,3,2022.79,3,3,4,333,9,34,Loyal
CUST011132,218,2,484.85,4,1,3,421,7,43,Potential Loyalist
CUST011133,431,3,1714.52,3,3,4,333,9,34,Loyal
CUST011135,1566,1,614.91,1,1,1,111,3,11,Hibernating
CUST011137,95,4,4191.389999999999,5,5,5,545,14,55,Champions
CUST011138,950,4,3027.76,2,4,5,244,10,25,At Risk
CUST011139,296,3,894.91,4,2,4,432,9,44,Loyal
CUST011141,203,4,3930.48,4,5,5,445,13,45,Loyal
CUST011142,117,3,909.53,5,2,4,532,10,54,Champions
CUST011143,1040,1,514.29,2,1,1,211,4,21,Hibernating
CUST011144,1373,2,3059.65,1,4,3,124,7,13,At Risk
CUST011145,80,1,649.57,5,1,1,511,7,51,Promising
CUST011146,272,1,715.59,4,2,1,412,7,41,Promising
CUST011147,522,5,3837.66,3,5,5,345,12,35,Loyal
CUST011148,1028,1,348.02,2,1,1,211,4,21,Hibernating
CUST011150,493,3,2426.25,3,4,4,334,10,34,Loyal
CUST011151,1677,1,786.68,1,2,1,112,4,11,Hibernating
CUST011153,1406,1,113.79,1,1,1,111,3,11,Hibernating
CUST011154,38,1,1859.33,5,3,1,513,9,51,Promising
CUST011155,595,2,1841.43,3,3,3,323,8,33,Need Attention
CUST011156,1508,1,1217.37,1,2,1,112,4,11,Hibernating
CUST011157,1432,1,108.63,1,1,1,111,3,11,Hibernating
CUST011158,1017,1,1246.5,2,2,1,212,5,21,Hibernating
CUST011159,196,2,2435.47,4,4,3,424,10,43,Potential Loyalist
CUST011160,801,3,1549.91,2,3,4,233,8,24,At Risk
CUST011161,244,3,1080.48,4,2,4,432,9,44,Loyal
CUST011162,328,3,1472.89,4,3,4,433,10,44,Loyal
CUST011163,203,3,966.77,4,2,4,432,9,44,Loyal
CUST011164,53,2,4947.33,5,5,3,525,12,53,Potential Loyalist
CUST011165,401,4,1895.9,4,3,5,443,11,45,Loyal
CUST011166,693,3,1699.36,2,3,4,233,8,24,At Risk
CUST011167,287,2,625.73,4,1,3,421,7,43,Potential Loyalist
CUST011169,1080,3,1715.75,2,3,4,233,8,24,At Risk
CUST011170,204,4,4532.969999999999,4,5,5,445,13,45,Loyal
CUST011171,699,2,1750.63,2,3,3,223,7,23,At Risk
CUST011172,170,4,3439.57,5,5,5,545,14,55,Champions
CUST011173,1252,2,2145.07,1,4,3,124,7,13,At Risk
CUST011174,1005,4,829.88,2,2,5,242,8,25,At Risk
CUST011176,158,2,611.04,5,1,3,521,8,53,Potential Loyalist
CUST011177,1432,2,512.76,1,1,3,121,4,13,At Risk
CUST011179,166,4,2834.9700000000003,5,4,5,544,13,55,Champions
CUST011180,382,2,1336.11,4,2,3,422,8,43,Potential Loyalist
CUST011181,576,3,2611.79,3,4,4,334,10,34,Loyal
CUST011182,61,2,1842.06,5,3,3,523,10,53,Potential Loyalist
CUST011183,801,1,543.46,2,1,1,211,4,21,Hibernating
CUST011184,899,2,623.4300000000001,2,1,3,221,5,23,At Risk
CUST011185,968,4,6905.33,2,5,5,245,11,25,At Risk
CUST011186,280,2,2761.63,4,4,3,424,10,43,Potential Loyalist
CUST011187,1170,2,1107.57,1,2,3,122,5,13,At Risk
CUST011188,1036,1,2420.19,2,4,1,214,7,21,Hibernating
CUST011189,259,5,2376.22,4,4,5,444,12,45,Loyal
CUST011190,410,3,3149.51,3,4,4,334,10,34,Loyal
CUST011191,550,3,1367.04,3,3,4,333,9,34,Loyal
CUST011192,652,2,2179.34,3,4,3,324,9,33,Need Attention
CUST011193,197,1,2671.5,4,4,1,414,9,41,Promising
CUST011194,180,3,2059.42,5,3,4,533,11,54,Champions
CUST011195,1796,1,253.33,1,1,1,111,3,11,Hibernating
CUST011196,760,3,2307.08,2,4,4,234,9,24,At Risk
CUST011197,1182,2,992.6,1,2,3,122,5,13,At Risk
CUST011198,230,2,3510.8900000000003,4,5,3,425,11,43,Potential Loyalist
CUST011199,1509,1,594.2,1,1,1,111,3,11,Hibernating
CUST011200,302,2,714.79,4,2,3,422,8,43,Potential Loyalist
CUST011201,714,1,614.16,2,1,1,211,4,21,Hibernating
CUST011203,546,1,110.12,3,1,1,311,5,31,About To Sleep
CUST011204,262,1,1425.27,4,3,1,413,8,41,Promising
CUST011205,270,6,4951.65,4,5,5,445,13,45,Loyal
CUST011206,245,1,1504.56,4,3,1,413,8,41,Promising
CUST011207,1401,2,2419.86,1,4,3,124,7,13,At Risk
CUST011208,1061,3,3240.96,2,5,4,235,10,24,At Risk
CUST011209,533,3,3042.04,3,4,4,334,10,34,Loyal
CUST011210,483,3,5201.4400000000005,3,5,4,335,11,34,Loyal
CUST011211,1593,1,51.24,1,1,1,111,3,11,Hibernating
CUST011212,360,5,3631.02,4,5,5,445,13,45,Loyal
CUST011213,1287,1,887.39,1,2,1,112,4,11,Hibernating
CUST011214,1067,1,1334.97,2,2,1,212,5,21,Hibernating
CUST011215,1095,3,3854.61,2,5,4,235,10,24,At Risk
CUST011216,84,1,960.01,5,2,1,512,8,51,Promising
CUST011217,100,2,2143.35,5,4,3,524,11,53,Potential Loyalist
CUST011218,67,2,2477.21,5,4,3,524,11,53,Potential Loyalist
CUST011219,1460,1,242.42,1,1,1,111,3,11,Hibernating
CUST011220,303,3,2355.99,4,4,4,434,11,44,Loyal
CUST011221,187,4,5948.33,4,5,5,445,13,45,Loyal
CUST011222,1385,1,830.01,1,2,1,112,4,11,Hibernating
CUST011223,464,3,1379.31,3,3,4,333,9,34,Loyal
CUST011224,1265,2,1979.63,1,3,3,123,6,13,At Risk
CUST011225,974,4,2465.48,2,4,5,244,10,25,At Risk
CUST011226,392,3,1693.68,4,3,4,433,10,44,Loyal
CUST011227,1027,1,313.66,2,1,1,211,4,21,Hibernating
CUST011228,328,7,7169.38,4,5,5,445,13,45,Loyal
CUST011229,574,3,1460.83,3,3,4,333,9,34,Loyal
CUST011230,137,3,1990.2,5,3,4,533,11,54,Champions
CUST011231,398,1,924.36,4,2,1,412,7,41,Promising
CUST011232,304,2,2882.89,4,4,3,424,10,43,Potential Loyalist
CUST011233,412,1,2002.23,3,3,1,313,7,31,About To Sleep
CUST011234,635,2,2051.11,3,3,3,323,8,33,Need Attention
CUST011235,91,1,264.5,5,1,1,511,7,51,Promising
CUST011236,35,3,1561.71,5,3,4,533,11,54,Champions
CUST011238,477,2,2077.44,3,3,3,323,8,33,Need Attention
CUST011239,612,1,668.9,3,2,1,312,6,31,About To Sleep
CUST011240,725,2,1616.61,2,3,3,223,7,23,At Risk
CUST011241,229,3,1550.59,4,3,4,433,10,44,Loyal
CUST011242,252,1,1809.01,4,3,1,413,8,41,Promising
CUST011243,37,3,3066.02,5,4,4,534,12,54,Champions
CUST011244,634,1,1925.32,3,3,1,313,7,31,About To Sleep
CUST011245,569,3,2450.63,3,4,4,334,10,34,Loyal
CUST011246,1065,2,4512.83,2,5,3,225,9,23,At Risk
CUST011247,794,1,580.51,2,1,1,211,4,21,Hibernating
CUST011248,122,4,1376.08,5,3,5,543,12,55,Champions
CUST011249,508,3,4454.76,3,5,4,335,11,34,Loyal
CUST011250,721,3,2766.7,2,4,4,234,9,24,At Risk
CUST011252,297,2,2223.06,4,4,3,424,10,43,Potential Loyalist
CUST011253,262,2,1336.88,4,2,3,422,8,43,Potential Loyalist
CUST011254,570,4,3712.18,3,5,5,345,12,35,Loyal
CUST011255,271,3,2293.13,4,4,4,434,11,44,Loyal
CUST011256,555,1,744.23,3,2,1,312,6,31,About To Sleep
CUST011257,1162,2,2883.09,1,4,3,124,7,13,At Risk
CUST011258,732,1,1970.0,2,3,1,213,6,21,Hibernating
CUST011259,341,4,4195.57,4,5,5,445,13,45,Loyal
CUST011260,1644,1,1231.3,1,2,1,112,4,11,Hibernating
CUST011261,2,3,2892.92,5,4,4,534,12,54,Champions
CUST011262,1241,2,2425.61,1,4,3,124,7,13,At Risk
CUST011263,858,3,735.18,2,2,4,232,7,24,At Risk
CUST011264,764,1,309.2,2,1,1,211,4,21,Hibernating
CUST011265,654,5,4796.77,3,5,5,345,12,35,Loyal
CUST011267,37,2,2392.4500000000003,5,4,3,524,11,53,Potential Loyalist
CUST011268,1124,1,276.6,1,1,1,111,3,11,Hibernating
CUST011269,440,2,2703.52,3,4,3,324,9,33,Need Attention
CUST011270,1419,1,2362.22,1,4,1,114,6,11,Hibernating
CUST011272,1720,1,69.79,1,1,1,111,3,11,Hibernating
CUST011273,1088,1,1627.22,2,3,1,213,6,21,Hibernating
CUST011274,1388,2,3125.61,1,4,3,124,7,13,At Risk
CUST011275,292,3,3298.44,4,5,4,435,12,44,Loyal
CUST011276,550,1,896.35,3,2,1,312,6,31,About To Sleep
CUST011277,1110,3,3786.59,1,5,4,135,9,14,At Risk
CUST011278,921,1,1115.88,2,2,1,212,5,21,Hibernating
CUST011279,575,1,219.86,3,1,1,311,5,31,About To Sleep
CUST011280,623,4,4093.75,3,5,5,345,12,35,Loyal
CUST011281,959,3,741.9699999999999,2,2,4,232,7,24,At Risk
CUST011282,789,2,1258.3,2,2,3,222,6,23,At Risk
CUST011283,431,2,1446.77,3,3,3,323,8,33,Need Attention
CUST011284,1054,2,1500.65,2,3,3,223,7,23,At Risk
CUST011285,1291,1,402.91,1,1,1,111,3,11,Hibernating
CUST011286,430,2,1344.27,3,3,3,323,8,33,Need Attention
CUST011288,1431,2,3411.19,1,5,3,125,8,13,At Risk
CUST011289,1318,2,2689.09,1,4,3,124,7,13,At Risk
CUST011290,806,2,2392.28,2,4,3,224,8,23,At Risk
CUST011291,678,1,340.3,3,1,1,311,5,31,About To Sleep
CUST011292,74,4,3641.57,5,5,5,545,14,55,Champions
CUST011293,1790,1,254.14,1,1,1,111,3,11,Hibernating
CUST011294,1308,1,145.52,1,1,1,111,3,11,Hibernating
CUST011295,292,1,39.44,4,1,1,411,6,41,Promising
CUST011296,538,2,2051.9,3,3,3,323,8,33,Need Attention
CUST011297,1228,1,2121.64,1,3,1,113,5,11,Hibernating
CUST011298,963,1,73.35,2,1,1,211,4,21,Hibernating
CUST011299,6,3,1404.01,5,3,4,533,11,54,Champions
CUST011300,1426,1,432.11,1,1,1,111,3,11,Hibernating
CUST011301,1102,1,1861.59,1,3,1,113,5,11,Hibernating
CUST011302,535,1,143.73,3,1,1,311,5,31,About To Sleep
CUST011303,329,4,2966.39,4,4,5,444,12,45,Loyal
CUST011304,164,3,1995.19,5,3,4,533,11,54,Champions
CUST011305,319,4,5940.41,4,5,5,445,13,45,Loyal
CUST011306,817,3,3317.81,2,5,4,235,10,24,At Risk
CUST011307,70,3,1199.27,5,2,4,532,10,54,Champions
CUST011308,936,1,307.2,2,1,1,211,4,21,Hibernating
CUST011309,1082,3,1024.29,2,2,4,232,7,24,At Risk
CUST011310,1297,1,858.55,1,2,1,112,4,11,Hibernating
CUST011311,1821,1,889.75,1,2,1,112,4,11,Hibernating
CUST011312,1425,4,5217.57,1,5,5,145,10,15,At Risk
CUST011313,29,2,1823.53,5,3,3,523,10,53,Potential Loyalist
CUST011314,958,2,3335.97,2,5,3,225,9,23,At Risk
CUST011315,154,1,1509.94,5,3,1,513,9,51,Promising
CUST011316,1517,2,1765.83,1,3,3,123,6,13,At Risk
CUST011317,581,3,2752.32,3,4,4,334,10,34,Loyal
CUST011318,30,3,1317.34,5,2,4,532,10,54,Champions
CUST011320,3,7,8409.59,5,5,5,545,14,55,Champions
CUST011321,450,1,2963.11,3,4,1,314,8,31,About To Sleep
CUST011324,452,2,2096.74,3,3,3,323,8,33,Need Attention
CUST011325,803,2,1870.53,2,3,3,223,7,23,At Risk
CUST011326,695,4,2807.37,2,4,5,244,10,25,At Risk
CUST011327,1063,2,679.46,2,2,3,222,6,23,At Risk
CUST011328,847,5,8502.51,2,5,5,245,11,25,At Risk
CUST011329,1318,1,1362.71,1,3,1,113,5,11,Hibernating
CUST011330,902,2,3103.77,2,4,3,224,8,23,At Risk
CUST011331,796,2,3954.18,2,5,3,225,9,23,At Risk
CUST011332,920,3,4895.429999999999,2,5,4,235,10,24,At Risk
CUST011333,1213,1,629.86,1,1,1,111,3,11,Hibernating
CUST011334,1087,2,1086.74,2,2,3,222,6,23,At Risk
CUST011336,405,3,1826.97,4,3,4,433,10,44,Loyal
CUST011337,208,6,3178.26,4,4,5,444,12,45,Loyal
CUST011338,260,2,1267.67,4,2,3,422,8,43,Potential Loyalist
CUST011339,660,2,99.97,3,1,3,321,6,33,Need Attention
CUST011340,1798,1,66.48,1,1,1,111,3,11,Hibernating
CUST011341,135,5,2544.09,5,4,5,544,13,55,Champions
CUST011342,451,2,2521.3,3,4,3,324,9,33,Need Attention
CUST011343,688,4,3671.44,3,5,5,345,12,35,Loyal
CUST011344,219,3,1443.07,4,3,4,433,10,44,Loyal
CUST011345,86,6,6442.1900000000005,5,5,5,545,14,55,Champions
CUST011346,836,4,2672.52,2,4,5,244,10,25,At Risk
CUST011347,119,2,985.31,5,2,3,522,9,53,Potential Loyalist
CUST011348,618,4,2695.33,3,4,5,344,11,35,Loyal
CUST011349,554,1,869.95,3,2,1,312,6,31,About To Sleep
CUST011350,1187,1,231.7,1,1,1,111,3,11,Hibernating
CUST011351,76,2,1475.31,5,3,3,523,10,53,Potential Loyalist
CUST011353,100,2,235.2,5,1,3,521,8,53,Potential Loyalist
CUST011354,149,2,2349.36,5,4,3,524,11,53,Potential Loyalist
CUST011355,249,4,4230.06,4,5,5,445,13,45,Loyal
CUST011356,347,5,3982.64,4,5,5,445,13,45,Loyal
CUST011357,164,4,2398.99,5,4,5,544,13,55,Champions
CUST011359,261,2,3184.53,4,4,3,424,10,43,Potential Loyalist
CUST011360,239,5,4284.99,4,5,5,445,13,45,Loyal
CUST011361,61,1,565.3,5,1,1,511,7,51,Promising
CUST011362,1061,1,1092.96,2,2,1,212,5,21,Hibernating
CUST011364,1614,2,1371.57,1,3,3,123,6,13,At Risk
CUST011365,35,7,7291.17,5,5,5,545,14,55,Champions
CUST011366,164,5,5794.52,5,5,5,545,14,55,Champions
CUST011367,253,3,2612.06,4,4,4,434,11,44,Loyal
CUST011369,1053,3,2755.39,2,4,4,234,9,24,At Risk
CUST011370,1242,2,1267.14,1,2,3,122,5,13,At Risk
CUST011371,547,2,688.0500000000001,3,2,3,322,7,33,Need Attention
CUST011372,138,5,6542.31,5,5,5,545,14,55,Champions
CUST011373,1560,1,428.25,1,1,1,111,3,11,Hibernating
CUST011374,44,3,2090.23,5,3,4,533,11,54,Champions
CUST011375,1786,1,491.56,1,1,1,111,3,11,Hibernating
CUST011376,1612,1,704.72,1,2,1,112,4,11,Hibernating
CUST011378,184,2,70.29,4,1,3,421,7,43,Potential Loyalist
CUST011379,1805,1,649.21,1,1,1,111,3,11,Hibernating
CUST011380,1505,1,872.98,1,2,1,112,4,11,Hibernating
CUST011381,535,6,2531.99,3,4,5,344,11,35,Loyal
CUST011382,473,1,1257.07,3,2,1,312,6,31,About To Sleep
CUST011383,209,3,3970.59,4,5,4,435,12,44,Loyal
CUST011384,1626,1,194.32,1,1,1,111,3,11,Hibernating
CUST011385,395,1,629.56,4,1,1,411,6,41,Promising
CUST011386,301,2,979.32,4,2,3,422,8,43,Potential Loyalist
CUST011387,1019,4,6039.77,2,5,5,245,11,25,At Risk
CUST011388,740,1,524.4,2,1,1,211,4,21,Hibernating
CUST011390,1258,1,376.9,1,1,1,111,3,11,Hibernating
CUST011392,194,2,2314.38,4,4,3,424,10,43,Potential Loyalist
CUST011393,1299,1,614.23,1,1,1,111,3,11,Hibernating
CUST011394,46,4,5034.41,5,5,5,545,14,55,Champions
CUST011396,743,2,2630.93,2,4,3,224,8,23,At Risk
CUST011397,886,2,3639.31,2,5,3,225,9,23,At Risk
CUST011398,424,3,1870.71,3,3,4,333,9,34,Loyal
CUST011399,377,5,4542.47,4,5,5,445,13,45,Loyal
CUST011400,985,4,2412.26,2,4,5,244,10,25,At Risk
CUST011402,620,1,533.21,3,1,1,311,5,31,About To Sleep
CUST011403,987,1,482.45,2,1,1,211,4,21,Hibernating
CUST011404,864,1,517.99,2,1,1,211,4,21,Hibernating
CUST011405,852,1,613.78,2,1,1,211,4,21,Hibernating
CUST011406,788,1,491.2,2,1,1,211,4,21,Hibernating
CUST011407,789,5,8056.65,2,5,5,245,11,25,At Risk
CUST011408,1785,1,2197.25,1,4,1,114,6,11,Hibernating
CUST011409,738,3,2229.09,2,4,4,234,9,24,At Risk
CUST011410,827,1,2279.37,2,4,1,214,7,21,Hibernating
CUST011411,1326,1,729.0,1,2,1,112,4,11,Hibernating
CUST011412,1535,1,1679.86,1,3,1,113,5,11,Hibernating
CUST011413,1741,1,306.75,1,1,1,111,3,11,Hibernating
CUST011414,389,4,2658.52,4,4,5,444,12,45,Loyal
CUST011415,1562,1,102.25,1,1,1,111,3,11,Hibernating
CUST011416,1094,2,2920.49,2,4,3,224,8,23,At Risk
CUST011417,127,3,1736.54,5,3,4,533,11,54,Champions
CUST011419,75,4,5822.66,5,5,5,545,14,55,Champions
CUST011421,81,1,187.72,5,1,1,511,7,51,Promising
CUST011422,868,2,1236.03,2,2,3,222,6,23,At Risk
CUST011423,193,4,3313.2699999999995,4,5,5,445,13,45,Loyal
CUST011424,798,1,995.77,2,2,1,212,5,21,Hibernating
CUST011425,117,3,1244.83,5,2,4,532,10,54,Champions
CUST011426,1136,1,434.95,1,1,1,111,3,11,Hibernating
CUST011427,57,5,5285.53,5,5,5,545,14,55,Champions
CUST011428,1258,2,2018.48,1,3,3,123,6,13,At Risk
CUST011429,662,5,4197.02,3,5,5,345,12,35,Loyal
CUST011430,209,2,2822.34,4,4,3,424,10,43,Potential Loyalist
CUST011431,58,3,3126.6000000000004,5,4,4,534,12,54,Champions
CUST011432,593,5,6708.969999999999,3,5,5,345,12,35,Loyal
CUST011433,219,3,4843.82,4,5,4,435,12,44,Loyal
CUST011434,718,2,2266.94,2,4,3,224,8,23,At Risk
CUST011435,105,1,429.22,5,1,1,511,7,51,Promising
CUST011436,53,4,3133.94,5,4,5,544,13,55,Champions
CUST011437,866,5,4404.39,2,5,5,245,11,25,At Risk
CUST011438,806,5,2404.71,2,4,5,244,10,25,At Risk
CUST011439,1137,2,2161.56,1,4,3,124,7,13,At Risk
CUST011440,1011,2,1128.52,2,2,3,222,6,23,At Risk
CUST011441,89,4,3690.52,5,5,5,545,14,55,Champions
CUST011442,142,3,2584.76,5,4,4,534,12,54,Champions
CUST011443,374,2,1294.41,4,2,3,422,8,43,Potential Loyalist
CUST011444,289,3,2786.18,4,4,4,434,11,44,Loyal
CUST011445,175,4,3053.57,5,4,5,544,13,55,Champions
CUST011446,1455,1,257.77,1,1,1,111,3,11,Hibernating
CUST011447,1506,1,1198.71,1,2,1,112,4,11,Hibernating
CUST011448,1094,5,2477.23,2,4,5,244,10,25,At Risk
CUST011449,943,2,1117.85,2,2,3,222,6,23,At Risk
CUST011450,174,2,2016.99,5,3,3,523,10,53,Potential Loyalist
CUST011451,807,4,6539.21,2,5,5,245,11,25,At Risk
CUST011452,172,5,2961.24,5,4,5,544,13,55,Champions
CUST011453,25,2,632.36,5,1,3,521,8,53,Potential Loyalist
CUST011454,613,5,4920.05,3,5,5,345,12,35,Loyal
CUST011455,102,3,1686.6,5,3,4,533,11,54,Champions
CUST011457,337,2,1488.59,4,3,3,423,9,43,Potential Loyalist
CUST011458,756,1,1587.06,2,3,1,213,6,21,Hibernating
CUST011459,999,2,389.06,2,1,3,221,5,23,At Risk
CUST011460,107,2,2068.76,5,3,3,523,10,53,Potential Loyalist
CUST011462,1425,3,3930.07,1,5,4,135,9,14,At Risk
CUST011464,315,4,5078.53,4,5,5,445,13,45,Loyal
CUST011465,9,2,2128.8,5,4,3,524,11,53,Potential Loyalist
CUST011466,614,4,6233.530000000001,3,5,5,345,12,35,Loyal
CUST011467,299,3,3752.47,4,5,4,435,12,44,Loyal
CUST011469,1426,3,974.61,1,2,4,132,6,14,At Risk
CUST011470,885,1,7.05,2,1,1,211,4,21,Hibernating
CUST011471,477,2,2402.5,3,4,3,324,9,33,Need Attention
CUST011473,378,2,2402.96,4,4,3,424,10,43,Potential Loyalist
CUST011474,42,2,934.92,5,2,3,522,9,53,Potential Loyalist
CUST011475,641,3,1978.64,3,3,4,333,9,34,Loyal
CUST011476,275,1,45.57,4,1,1,411,6,41,Promising
